id,Interactable Name,NPC Name,Conv Name,Interaction Type,Is Interactable,Print Debug,Skip Req Hide,Skip Req Reveal,Start Visible,Magic Required,Reserved Column1,Reserved Column2,Event Destroy,Event Destroy Group,Event Change,Event Hide,Event Reveal,Event Send,Event Lose Combat,Reserved Column4,Event And1,Event And2,Event And3,Event Or1,Event Or2,Event Or3,Earth Allowed1,Earth Allowed2,Air Allowed1,Air Allowed2,Water Allowed1,Water Allowed2,Fire Allowed1,Fire Allowed2,Void Allowed1,Void Allowed2,Child Parameter1,Child Parameter2,Child Parameter3,Child Parameter4,Child Parameter5,Child Parameter6,Loaded
894,fairy_village_pt2,fairy_village_pt2,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,incense_fairy_pt2,,,,,,,,,,,,,,,,,,,,,,,,,,
895,fairy_village_pt3,fairy_village_pt3,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,incense_fairy_pt3,,,,,,,,,,,,,,,,,,,,,,,,,,
896,fairy_village_pt4,fairy_village_pt4,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,incense_fairy_pt4,,,,,,,,,,,,,,,,,,,,,,,,,,
897,fairy_village_pt5,fairy_village_pt5,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,incense_fairy_pt5,,,,,,,,,,,,,,,,,,,,,,,,,,
898,fairy_village_pt6,fairy_village_pt6,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,incense_fairy_pt6,,,,,,,,,,,,,,,,,,,,,,,,,,
899,fairy_village_pt7,fairy_village_pt7,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,incense_fairy_pt7,,,,,,,,,,,,,,,,,,,,,,,,,,
900,fairy_village_pt8,fairy_village_pt8,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,incense_fairy_pt8,,,,,,,,,,,,,,,,,,,,,,,,,,
901,fairy_village_rb1,fairy_village_rb1,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,incense_fairy_rb1,,,,,,,,,,,,,,,,,,,,,,,,,,
902,fairy_village_rb2,fairy_village_rb2,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,incense_fairy_rb2,,,,,,,,,,,,,,,,,,,,,,,,,,
903,fairy_village_rb3,fairy_village_rb3,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,incense_fairy_rb3,,,,,,,,,,,,,,,,,,,,,,,,,,
904,fairy_village_rb4,fairy_village_rb4,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,incense_fairy_rb4,,,,,,,,,,,,,,,,,,,,,,,,,,
905,fairy_village_rb5,fairy_village_rb5,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,incense_fairy_rb5,,,,,,,,,,,,,,,,,,,,,,,,,,
906,fairy_village_rb6,fairy_village_rb6,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,incense_fairy_rb6,,,,,,,,,,,,,,,,,,,,,,,,,,
907,fairy_village_rb7,fairy_village_rb7,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,incense_fairy_rb7,,,,,,,,,,,,,,,,,,,,,,,,,,
908,fairy_village_rt1,fairy_village_rt1,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,incense_fairy_rt1,,,,,,,,,,,,,,,,,,,,,,,,,,
909,fairy_village_rt2,fairy_village_rt2,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,incense_fairy_rt2,,,,,,,,,,,,,,,,,,,,,,,,,,
910,fairy_village_rt3,fairy_village_rt3,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,incense_fairy_rt3,,,,,,,,,,,,,,,,,,,,,,,,,,
911,fairy_village_rt4,fairy_village_rt4,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,incense_fairy_rt4,,,,,,,,,,,,,,,,,,,,,,,,,,
912,fairy_village_rn1,fairy_village_rn1,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,incense_fairy_rn1,,,,,,,,,,,,,,,,,,,,,,,,,,
913,fairy_village_rn2,fairy_village_rn2,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,incense_fairy_rn2,,,,,,,,,,,,,,,,,,,,,,,,,,
914,fairy_village_rn3,fairy_village_rn3,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,incense_fairy_rn3,,,,,,,,,,,,,,,,,,,,,,,,,,
915,fairy_village_lt1,fairy_village_lt1,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,incense_fairy_lt1,,,,,,,,,,,,,,,,,,,,,,,,,,
916,incense_fairy_fv1,incense_fairy_fv1,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,incense_fairy_fv1,,,,,,,,,,,,,,,,,,,,,,,,,
917,incense_fairy_fv2,incense_fairy_fv2,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,incense_fairy_fv2,,,,,,,,,,,,,,,,,,,,,,,,,
918,incense_fairy_fv3,incense_fairy_fv3,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,incense_fairy_fv3,,,,,,,,,,,,,,,,,,,,,,,,,
919,incense_fairy_fv4,incense_fairy_fv4,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,incense_fairy_fv4,,,,,,,,,,,,,,,,,,,,,,,,,
920,incense_fairy_fv5,incense_fairy_fv5,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,incense_fairy_fv5,,,,,,,,,,,,,,,,,,,,,,,,,
921,incense_fairy_fv6,incense_fairy_fv6,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,incense_fairy_fv6,,,,,,,,,,,,,,,,,,,,,,,,,
922,incense_fairy_fv7,incense_fairy_fv7,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,incense_fairy_fv7,,,,,,,,,,,,,,,,,,,,,,,,,
923,incense_fairy_fd1,incense_fairy_fd1,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,incense_fairy_fd1,,,,,,,,,,,,,,,,,,,,,,,,,
924,incense_fairy_fd2,incense_fairy_fd2,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,incense_fairy_fd2,,,,,,,,,,,,,,,,,,,,,,,,,
925,incense_fairy_fd3,incense_fairy_fd3,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,incense_fairy_fd3,,,,,,,,,,,,,,,,,,,,,,,,,
926,incense_fairy_ld1,incense_fairy_ld1,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,incense_fairy_ld1,,,,,,,,,,,,,,,,,,,,,,,,,
927,incense_fairy_ld2,incense_fairy_ld2,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,incense_fairy_ld2,,,,,,,,,,,,,,,,,,,,,,,,,
928,incense_fairy_ld3,incense_fairy_ld3,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,incense_fairy_ld3,,,,,,,,,,,,,,,,,,,,,,,,,
929,incense_fairy_ld4,incense_fairy_ld4,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,incense_fairy_ld4,,,,,,,,,,,,,,,,,,,,,,,,,
930,incense_fairy_ld5,incense_fairy_ld5,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,incense_fairy_ld5,,,,,,,,,,,,,,,,,,,,,,,,,
931,incense_fairy_ld6,incense_fairy_ld6,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,incense_fairy_ld6,,,,,,,,,,,,,,,,,,,,,,,,,
932,incense_fairy_ld7,incense_fairy_ld7,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,incense_fairy_ld7,,,,,,,,,,,,,,,,,,,,,,,,,
933,incense_fairy_ld8,incense_fairy_ld8,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,incense_fairy_ld8,,,,,,,,,,,,,,,,,,,,,,,,,
934,incense_fairy_ld9,incense_fairy_ld9,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,incense_fairy_ld9,,,,,,,,,,,,,,,,,,,,,,,,,
935,incense_fairy_ld10,incense_fairy_ld10,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,incense_fairy_ld10,,,,,,,,,,,,,,,,,,,,,,,,,
936,incense_fairy_ld11,incense_fairy_ld11,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,incense_fairy_ld11,,,,,,,,,,,,,,,,,,,,,,,,,
937,incense_fairy_ld12,incense_fairy_ld12,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,incense_fairy_ld12,,,,,,,,,,,,,,,,,,,,,,,,,
938,incense_fairy_ld13,incense_fairy_ld13,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,incense_fairy_ld13,,,,,,,,,,,,,,,,,,,,,,,,,
939,incense_fairy_mt1,incense_fairy_mt1,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,incense_fairy_mt1,,,,,,,,,,,,,,,,,,,,,,,,,
940,incense_fairy_mt2,incense_fairy_mt2,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,incense_fairy_mt2,,,,,,,,,,,,,,,,,,,,,,,,,
941,incense_fairy_mt3,incense_fairy_mt3,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,incense_fairy_mt3,,,,,,,,,,,,,,,,,,,,,,,,,
942,incense_fairy_mt4,incense_fairy_mt4,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,incense_fairy_mt4,,,,,,,,,,,,,,,,,,,,,,,,,
943,incense_fairy_mt5,incense_fairy_mt5,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,incense_fairy_mt5,,,,,,,,,,,,,,,,,,,,,,,,,
944,incense_fairy_mt6,incense_fairy_mt6,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,incense_fairy_mt6,,,,,,,,,,,,,,,,,,,,,,,,,
945,incense_fairy_pt1,incense_fairy_pt1,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,incense_fairy_pt1,,,,,,,,,,,,,,,,,,,,,,,,,
946,incense_fairy_pt2,incense_fairy_pt2,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,incense_fairy_pt2,,,,,,,,,,,,,,,,,,,,,,,,,
947,incense_fairy_pt3,incense_fairy_pt3,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,incense_fairy_pt3,,,,,,,,,,,,,,,,,,,,,,,,,
948,incense_fairy_pt4,incense_fairy_pt4,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,incense_fairy_pt4,,,,,,,,,,,,,,,,,,,,,,,,,
949,incense_fairy_pt5,incense_fairy_pt5,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,incense_fairy_pt5,,,,,,,,,,,,,,,,,,,,,,,,,
950,incense_fairy_pt6,incense_fairy_pt6,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,incense_fairy_pt6,,,,,,,,,,,,,,,,,,,,,,,,,
951,incense_fairy_pt7,incense_fairy_pt7,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,incense_fairy_pt7,,,,,,,,,,,,,,,,,,,,,,,,,
952,incense_fairy_pt8,incense_fairy_pt8,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,incense_fairy_pt8,,,,,,,,,,,,,,,,,,,,,,,,,
953,incense_fairy_rb1,incense_fairy_rb1,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,incense_fairy_rb1,,,,,,,,,,,,,,,,,,,,,,,,,
954,incense_fairy_rb2,incense_fairy_rb2,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,incense_fairy_rb2,,,,,,,,,,,,,,,,,,,,,,,,,
955,incense_fairy_rb3,incense_fairy_rb3,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,incense_fairy_rb3,,,,,,,,,,,,,,,,,,,,,,,,,
956,incense_fairy_rb4,incense_fairy_rb4,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,incense_fairy_rb4,,,,,,,,,,,,,,,,,,,,,,,,,
957,incense_fairy_rb5,incense_fairy_rb5,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,incense_fairy_rb5,,,,,,,,,,,,,,,,,,,,,,,,,
958,incense_fairy_rb6,incense_fairy_rb6,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,incense_fairy_rb6,,,,,,,,,,,,,,,,,,,,,,,,,
959,incense_fairy_rb7,incense_fairy_rb7,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,incense_fairy_rb7,,,,,,,,,,,,,,,,,,,,,,,,,
960,incense_fairy_rt1,incense_fairy_rt1,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,incense_fairy_rt1,,,,,,,,,,,,,,,,,,,,,,,,,
961,incense_fairy_rt2,incense_fairy_rt2,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,incense_fairy_rt2,,,,,,,,,,,,,,,,,,,,,,,,,
962,incense_fairy_rt3,incense_fairy_rt3,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,incense_fairy_rt3,,,,,,,,,,,,,,,,,,,,,,,,,
963,incense_fairy_rt4,incense_fairy_rt4,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,incense_fairy_rt4,,,,,,,,,,,,,,,,,,,,,,,,,
964,incense_fairy_rn1,incense_fairy_rn1,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,incense_fairy_rn1,,,,,,,,,,,,,,,,,,,,,,,,,
965,incense_fairy_rn2,incense_fairy_rn2,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,incense_fairy_rn2,,,,,,,,,,,,,,,,,,,,,,,,,
966,incense_fairy_rn3,incense_fairy_rn3,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,incense_fairy_rn3,,,,,,,,,,,,,,,,,,,,,,,,,
967,incense_fairy_lt1,incense_fairy_lt1,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,incense_fairy_lt1,,,,,,,,,,,,,,,,,,,,,,,,,
968,Mayor1_exile,Mayor1_exile,,,,,,,FALSE,,,,Mayor1_exile_hide,,,,act2_start,,,,,,,,,,,,,,,,,,,,,,,,,,
969,Ally_dojo1,Ally_dojo1,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,Ally_woundedP,Ally_woundedP,,,,,,,FALSE,,,,Ally_woundedP_hide,,ally_woundedP_healed,Ally_woundedP_hide,act2_start,,,,,,,,,,,,,,,,,,,,,,,,,,
971,Old man with cart exile,Old man with cart exile,,,TRUE,,,,FALSE,,,,,,Old man with cart exile heal1,,act2_start,,Old man with cart exile heal2,,,,,,,,,,,,,,,,,,,,,,,,
972,Lady cooking exile,Lady cooking exile,,,TRUE,TRUE,,,FALSE,,,,,,Lady cooking exile heal1,,act2_start,,Lady cooking exile heal2,,,,,,,,,,,,,,,,,,,,,,,,
973,Man at tree exile,Man at tree exile,,,TRUE,,,,FALSE,,,,,,Man at tree exile heal1,,act2_start,,Man at tree exile heal2,,,,,,,,,,,,,,,,,,,,,,,,
974,Woman hold cup exile,Woman hold cup exile,,,TRUE,,,,FALSE,,,,,,Woman hold cup exile heal1,,act2_start,,Woman hold cup exile heal1,,,,,,,,,,,,,,,,,,,,,,,,
975,Mayor1_exile2,Mayor1_exile2,,,,,,,FALSE,,,,,,,,mayor1_exile pre healing,,,,,,,,,,,,,,,,,,,,,,,,,,
976,Debby Downer,Debby Downer,,,,,,,FALSE,,,,,,,,act2_start,,,,,,,,,,,,,,,,,,,,,,,,,,
977,Distraught Man,Distraught Man,,,,,,,FALSE,,,,,,,,act2_start,,,,,,,,,,,,,,,,,,,,,,,,,,
978,Boy to girl,Boy to girl,,,,,,,FALSE,,,,,,,,act2_start,,,,,,,,,,,,,,,,,,,,,,,,,,
979,Girl sobbing,Girl sobbing,,,,,,,FALSE,,,,,,,,act2_start,,,,,,,,,,,,,,,,,,,,,,,,,,
980,Red1,Red1,,,,,,,FALSE,,,,red1_hide,,red1_walk,red1_hide,act3_start,,red1_path_end,,,,,,,,,,,,,,,,,,,TRUE,,,,,
981,Red2,Red2,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,Red3,Red3,,,,,,,FALSE,,,,,,,,red1_hide,,,,,,,,,,,,,,,,,,,,,,,,,,
983,Mom of Red,Mom of Red,,,,,,,FALSE,,,,,,,,act3_start,,,,,,,,,,,,,,,,,,,,,,,,,,
984,Dad of Red,Dad of Red,,,,,,,FALSE,,,,,,,,act3_start,,,,,,,,,,,,,,,,,,,,,,,,,,
985,sheep_red1,sheep_red1,,,,,,,FALSE,,,,,,,,act3_start,,,,,,,,,,,,,,,,,,,,,,,,,,
986,sheep_red2,sheep_red2,,,,,,,FALSE,,,,,,,,act3_start,,,,,,,,,,,,,,,,,,,,,,,,,,
987,sheep_red3,sheep_red3,,,,,,,FALSE,,,,,,,,act3_start,,,,,,,,,,,,,,,,,,,,,,,,,,
988,sheep_red4,sheep_red4,,,,,,,FALSE,,,,,,,,act3_start,,,,,,,,,,,,,,,,,,,,,,,,,,
989,sheep_red5,sheep_red5,,,,,,,FALSE,,,,,,,,act3_start,,,,,,,,,,,,,,,,,,,,,,,,,,
990,sheep_red6,sheep_red6,,,,,,,FALSE,,,,,,,,act3_start,,,,,,,,,,,,,,,,,,,,,,,,,,
991,dummy_heal,dummy_heal,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,dummy_heal2,dummy_heal2,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,Guard pacing at gate,Guard pacing at gate,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,Guard on road1,Guard on road1,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,Guard on road2,Guard on road2,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,Guard on road3,Guard on road3,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,Guard at back gate,Guard at back gate,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,Welcoming Guard,Welcoming Guard,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,Farmer on road,Farmer on road,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,Ally_by_town,Ally_by_town,,,,,,,FALSE,,,,allies waiting,,,allies waiting,mayor2 act2 end,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,Ally_in_town,Ally_in_town,,,,,,,FALSE,,,,ally_in_town_hide,,,ally_in_town_hide,allies victory5,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,Scout3,Scout3,,,,,,,FALSE,,,,Scout3_hide,act1_sc3_end,,,messenger needs help,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,Scout4,Scout4,,,,,,,FALSE,,,,,act1_sc3_end,,,forest_sabotage_alertB,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,Scout5,Scout5,,,,,,,FALSE,,,,act3_sc2_end,,,act3_sc2_end,allies victory5,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,Cook,Cook,,,,,,,FALSE,,,,,,,,allies victory5,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,Ally_woundedF1,Ally_woundedF1,,,,,,,FALSE,,,,,,ally_woundedF1_healed,,allies victory5,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,Ally_woundedF2,Ally_woundedF2,,,,,,,FALSE,,,,,,ally_woundedF2_healed,,allies victory5,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,Ally_woundedF3,Ally_woundedF3,,,,,,,FALSE,,,,,,ally_woundedF3_healed,,allies victory5,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,Ally_woundedF4,Ally_woundedF4,,,,,,,FALSE,,,,,,ally_woundedF4_healed,,allies victory5,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,Guard messenger,Guard messenger,,,,,,,FALSE,,,,,,,,Guard pacing at gate 3,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,Guard friend,Guard friend,,,,,,,FALSE,,,,,,,,Guard pacing at gate 3,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,Guard captain,Guard captain,,,,,,,FALSE,,,,,,,,Guard pacing at gate 3,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,Guard lieutenant,Guard lieutenant,,,,,,,FALSE,,,,,,,,Guard pacing at gate 3,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,Ally_forward,Ally_forward,,,,,,,FALSE,,,,,,,,Guard pacing at gate 3,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,Ally_wounded1,Ally_wounded1,,,,,,,FALSE,,,,Ally_wounded1_hide,,Ally_wounded1_healed,,act2_start,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,Ally_wounded2,Ally_wounded2,,,,,,,FALSE,,,,Ally_wounded2_hide,,Ally_wounded2_healed,,act2_start,,,,,,,,,,,,,,,,,,,,,,,,,,
1017,Ally_wounded3,Ally_wounded3,,,,,,,FALSE,,,,Ally_wounded3_hide,,Ally_wounded3_healed,,act2_start,,,,,,,,,,,,,,,,,,,,,,,,,,
1018,Ally_wounded4,Ally_wounded4,,,,,,,FALSE,,,,Ally_wounded4_hide,,Ally_wounded4_healed,,act2_start,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,Ally_wounded5,Ally_wounded5,,,,,,,FALSE,,,,Ally_wounded5_hide,,Ally_wounded5_healed,,act2_start,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,Ally_wounded6,Ally_wounded6,,,,,,,FALSE,,,,Ally_wounded6_hide,,Ally_wounded6_healed,,act2_start,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,Ally_wounded7,Ally_wounded7,,,,,,,FALSE,,,,Ally_wounded7_hide,,Ally_wounded7_healed,,act2_start,,,,,,,,,,,,,,,,,,,,,,,,,,
1022,Ally_wounded8,Ally_wounded8,,,,,,,FALSE,,,,Ally_wounded8_hide,,Ally_wounded8_healed,,act2_start,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,Ally_wounded9,Ally_wounded9,,,,,,,FALSE,,,,Ally_wounded9_hide,,Ally_wounded9_healed,,act2_start,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,Ally_wounded10,Ally_wounded10,,,,,,,FALSE,,,,Ally_wounded10_hide,,Ally_wounded10_healed,,act2_start,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,Ally_wounded11,Ally_wounded11,,,,,,,FALSE,,,,Ally_wounded11_hide,,Ally_wounded11_healed,,act2_start,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,Ally_wounded12,Ally_wounded12,,,,,,,FALSE,,,,Ally_wounded12_hide,,Ally_wounded12_healed,,act2_start,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,Ally_wounded13,Ally_wounded13,,,,,,,FALSE,,,,Ally_wounded13_hide,,Ally_wounded13_healed,,act2_start,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,Ally_wounded14,Ally_wounded14,,,,,,,FALSE,,,,Ally_wounded14_hide,,Ally_wounded14_healed,,act2_start,,,,,,,,,,,,,,,,,,,,,,,,,,
1029,Ally_wounded1p,Ally_wounded1p,,,,,,,FALSE,,,,,,,,Ally_wounded1_hide,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,Ally_wounded2p,Ally_wounded2p,,,,,,,FALSE,,,,,,,,Ally_wounded2_hide,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,Ally_wounded3p,Ally_wounded3p,,,,,,,FALSE,,,,,,,,Ally_wounded3_hide,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,Ally_wounded4p,Ally_wounded4p,,,,,,,FALSE,,,,,,,,Ally_wounded4_hide,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,Ally_wounded5p,Ally_wounded5p,,,,,,,FALSE,,,,,,,,Ally_wounded5_hide,,,,,,,,,,,,,,,,,,,,,,,,,,
1034,Ally_wounded6p,Ally_wounded6p,,,,,,,FALSE,,,,,,,,Ally_wounded6_hide,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,Ally_wounded7p,Ally_wounded7p,,,,,,,FALSE,,,,,,,,Ally_wounded7_hide,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,Ally_wounded8p,Ally_wounded8p,,,,,,,FALSE,,,,,,,,Ally_wounded8_hide,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,Ally_wounded9p,Ally_wounded9p,,,,,,,FALSE,,,,,,,,Ally_wounded9_hide,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,Ally_wounded10p,Ally_wounded10p,,,,,,,FALSE,,,,,,,,Ally_wounded10_hide,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,Ally_wounded11p,Ally_wounded11p,,,,,,,FALSE,,,,,,,,Ally_wounded11_hide,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,Ally_wounded12p,Ally_wounded12p,,,,,,,FALSE,,,,,,,,Ally_wounded12_hide,,,,,,,,,,,,,,,,,,,,,,,,,,
1041,Ally_wounded13p,Ally_wounded13p,,,,,,,FALSE,,,,,,,,Ally_wounded13_hide,,,,,,,,,,,,,,,,,,,,,,,,,,
1042,Ally_wounded14p,Ally_wounded14p,,,,,,,FALSE,,,,,,,,Ally_wounded14_hide,,,,,,,,,,,,,,,,,,,,,,,,,,
1043,Ally_wounded1_cue,Ally_wounded1_cue,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Ally_wounded1_cue_destroy,,Ally_wounded1_hide,,Ally_wounded1_cue,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,2,TRUE,FALSE,TRUE,
1044,Ally_wounded2_cue,Ally_wounded2_cue,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Ally_wounded2_cue_destroy,,Ally_wounded2_hide,,Ally_wounded2_cue,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,2,TRUE,FALSE,TRUE,
1045,Ally_wounded3_cue,Ally_wounded3_cue,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Ally_wounded3_cue_destroy,,Ally_wounded3_hide,,Ally_wounded3_cue,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,2,TRUE,FALSE,TRUE,
1046,Ally_wounded4_cue,Ally_wounded4_cue,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Ally_wounded4_cue_destroy,,Ally_wounded4_hide,,Ally_wounded4_cue,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,2,TRUE,FALSE,TRUE,
1047,Ally_wounded5_cue,Ally_wounded5_cue,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Ally_wounded5_cue_destroy,,Ally_wounded5_hide,,Ally_wounded5_cue,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,2,TRUE,FALSE,TRUE,
1048,Ally_wounded6_cue,Ally_wounded6_cue,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Ally_wounded6_cue_destroy,,Ally_wounded6_hide,,Ally_wounded6_cue,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,2,TRUE,FALSE,TRUE,
